"action","file","title","category","steps","sources","issues"
"pass","src/content/errors/tvs-audio-cifrovye-kanaly-update-loop.mdx","цифровые каналы: застревает в цикле обновления","Телевизоры и аудио","6","3",""
"pass","src/content/errors/tvs-audio-hdmi-arc-access-denied.mdx","HDMI ARC: показывает отказ в доступе","Телевизоры и аудио","6","3",""
"pass","src/content/errors/tvs-audio-hdmi-arc-crash-on-open.mdx","HDMI ARC: падает при открытии файла или проекта","Телевизоры и аудио","6","3",""
"pass","src/content/errors/tvs-audio-hdmi-arc-does-not-start.mdx","HDMI ARC: не запускается после обновления","Телевизоры и аудио","6","3",""
"pass","src/content/errors/tvs-audio-hdmi-arc-settings-reset.mdx","HDMI ARC: сбрасывает настройки после перезапуска","Телевизоры и аудио","6","3",""
"pass","src/content/errors/tvs-audio-hdmi-arc-slow-response.mdx","HDMI ARC: работает заметно медленнее обычного","Телевизоры и аудио","6","3",""
"pass","src/content/errors/tvs-audio-hdmi-arc-update-loop.mdx","HDMI ARC: застревает в цикле обновления","Телевизоры и аудио","6","3",""
"pass","src/content/errors/tvs-audio-lg-smart-tv-access-denied.mdx","LG Smart TV: показывает отказ в доступе","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-smart-tv-crash-on-open.mdx","LG Smart TV: падает при открытии файла или проекта","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-smart-tv-does-not-start.mdx","LG Smart TV: не запускается после обновления","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-smart-tv-settings-reset.mdx","LG Smart TV: сбрасывает настройки после перезапуска","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-smart-tv-slow-response.mdx","LG Smart TV: работает заметно медленнее обычного","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-smart-tv-sync-error.mdx","LG Smart TV: не синхронизирует данные","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-smart-tv-update-loop.mdx","LG Smart TV: застревает в цикле обновления","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-tv-bad-smell.mdx","LG телевизор: появился запах или гарь","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-tv-error-code.mdx","LG телевизор: показывает код ошибки","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-tv-hdmi-212.mdx","LG TV: не видит HDMI — как исправить","Телевизоры и аудио","6","4",""
"pass","src/content/errors/tvs-audio-lg-tv-makes-noise.mdx","LG телевизор: шумит или вибрирует","Телевизоры и аудио","6","4",""
